symbol,date,price,sent,inds,mention,tweet
GS,Jan 09 2015,190.48,bad,Finance,-1,-1
GS,Jan 12 2015,187.36,bad,Finance,-1,-1
GS,Jan 13 2015,186.58,bad,Finance,-1,-1
GS,Jan 14 2015,181.18,bad,Finance,-1,-1
GS,Jan 15 2015,180.18,bad,Finance,-1,-1
GS,Jan 16 2015,176.73,bad,Finance,-1,-1
GS,Jan 20 2015,177.57,bad,Finance,-1,-1
GS,Jan 21 2015,174.55,bad,Finance,-1,-1
GS,Jan 22 2015,178.81,bad,Finance,-1,-1
GS,Jan 23 2015,181.43,bad,Finance,-1,-1
GS,Jan 26 2015,178.72,bad,Finance,-1,-1
GS,Jan 27 2015,177.24,bad,Finance,-1,-1
GS,Jan 28 2015,177.73,bad,Finance,-1,-1
GS,Jan 29 2015,173.18,bad,Finance,-1,-1
GS,Jan 30 2015,174.13,bad,Finance,-1,-1
GS,Feb 02 2015,172.99,bad,Finance,-1,-1
GS,Feb 03 2015,176.01,bad,Finance,-1,-1
GS,Feb 04 2015,178.72,bad,Finance,-1,-1
GS,Feb 05 2015,179.44,bad,Finance,-1,-1
GS,Feb 06 2015,182.05,bad,Finance,-1,-1
GS,Feb 09 2015,181.69,bad,Finance,-1,-1
GS,Feb 10 2015,183.35,bad,Finance,-1,-1
GS,Feb 11 2015,184.07,bad,Finance,-1,-1
GS,Feb 12 2015,188.25,bad,Finance,-1,-1
GS,Feb 13 2015,189.87,bad,Finance,-1,-1
GS,Feb 17 2015,188.78,bad,Finance,-1,-1
GS,Feb 18 2015,189.54,bad,Finance,-1,-1
GS,Feb 19 2015,187.68,bad,Finance,-1,-1
GS,Feb 20 2015,188.35,bad,Finance,-1,-1
GS,Feb 23 2015,190.74,bad,Finance,-1,-1
GS,Feb 24 2015,190.03,bad,Finance,-1,-1
GS,Feb 25 2015,191.55,bad,Finance,-1,-1
GS,Feb 26 2015,190.51,bad,Finance,-1,-1
GS,Feb 27 2015,191.19,bad,Finance,-1,-1
GS,Mar 02 2015,190.00,bad,Finance,-1,-1
GS,Mar 03 2015,190.70,bad,Finance,-1,-1
GS,Mar 04 2015,190.35,bad,Finance,-1,-1
GS,Mar 05 2015,190.13,bad,Finance,-1,-1
GS,Mar 06 2015,187.58,bad,Finance,-1,-1
GS,Mar 09 2015,187.30,bad,Finance,-1,-1
GS,Mar 10 2015,185.59,bad,Finance,-1,-1
GS,Mar 11 2015,183.30,bad,Finance,-1,-1
GS,Mar 12 2015,185.94,bad,Finance,-1,-1
GS,Mar 13 2015,188.87,bad,Finance,-1,-1
GS,Mar 16 2015,190.04,bad,Finance,-1,-1
GS,Mar 17 2015,190.97,bad,Finance,-1,-1
GS,Mar 18 2015,189.67,bad,Finance,-1,-1
GS,Mar 19 2015,191.76,bad,Finance,-1,-1
GS,Mar 20 2015,190.47,bad,Finance,-1,-1
GS,Mar 23 2015,193.27,bad,Finance,-1,-1
GS,Mar 24 2015,191.94,bad,Finance,-1,-1
GS,Mar 25 2015,191.08,bad,Finance,-1,-1
GS,Mar 26 2015,186.52,bad,Finance,-1,-1
GS,Mar 27 2015,187.19,bad,Finance,-1,-1
GS,Mar 30 2015,189.24,bad,Finance,-1,-1
GS,Mar 31 2015,190.34,bad,Finance,-1,-1
GS,Apr 01 2015,187.94,bad,Finance,-1,-1
GS,Apr 02 2015,191.73,bad,Finance,-1,-1
GS,Apr 06 2015,190.18,bad,Finance,-1,-1
GS,Apr 07 2015,192.52,bad,Finance,-1,-1
GS,Apr 08 2015,193.04,bad,Finance,-1,-1
GS,Apr 09 2015,192.86,bad,Finance,-1,-1
GS,Apr 10 2015,194.65,bad,Finance,-1,-1
GS,Apr 13 2015,195.32,bad,Finance,-1,-1
GS,Apr 14 2015,196.98,bad,Finance,-1,-1
GS,Apr 15 2015,198.21,bad,Finance,-1,-1
GS,Apr 16 2015,202.70,bad,Finance,-1,-1
GS,Apr 17 2015,197.84,bad,Finance,-1,-1
GS,Apr 20 2015,199.07,bad,Finance,-1,-1
GS,Apr 21 2015,198.97,bad,Finance,-1,-1
GS,Apr 22 2015,197.91,bad,Finance,-1,-1
GS,Apr 23 2015,198.16,bad,Finance,-1,-1
GS,Apr 24 2015,199.00,bad,Finance,-1,-1
GS,Apr 27 2015,198.76,bad,Finance,-1,-1
GS,Apr 28 2015,196.20,bad,Finance,-1,-1
GS,Apr 29 2015,195.79,bad,Finance,-1,-1
GS,Apr 30 2015,198.40,bad,Finance,-1,-1
GS,May 01 2015,198.45,bad,Finance,-1,-1
GS,May 04 2015,198.26,bad,Finance,-1,-1
GS,May 05 2015,198.31,bad,Finance,-1,-1
GS,May 06 2015,197.75,bad,Finance,-1,-1
GS,May 07 2015,196.26,bad,Finance,-1,-1
GS,May 08 2015,199.10,bad,Finance,-1,-1
GS,May 11 2015,200.29,bad,Finance,-1,-1
GS,May 12 2015,200.48,bad,Finance,-1,-1
GS,May 13 2015,200.47,bad,Finance,-1,-1
GS,May 14 2015,202.33,bad,Finance,-1,-1
GS,May 15 2015,202.55,bad,Finance,-1,-1
GS,May 18 2015,202.65,bad,Finance,-1,-1
GS,May 19 2015,204.99,bad,Finance,-1,-1
GS,May 20 2015,205.17,bad,Finance,-1,-1
GS,May 21 2015,204.60,bad,Finance,-1,-1
GS,May 22 2015,204.66,bad,Finance,-1,-1
GS,May 26 2015,207.52,bad,Finance,-1,-1
GS,May 27 2015,206.89,bad,Finance,-1,-1
GS,May 28 2015,208.08,bad,Finance,-1,-1
GS,May 29 2015,208.23,bad,Finance,-1,-1
GS,Jun 01 2015,207.32,bad,Finance,-1,-1
GS,Jun 02 2015,206.85,bad,Finance,-1,-1
GS,Jun 03 2015,207.52,bad,Finance,-1,-1
GS,Jun 04 2015,207.60,bad,Finance,-1,-1
GS,Jun 05 2015,210.70,bad,Finance,-1,-1
GS,Jun 08 2015,211.15,bad,Finance,-1,-1
GS,Jun 09 2015,210.00,bad,Finance,-1,-1
GS,Jun 10 2015,209.72,bad,Finance,-1,-1
GS,Jun 11 2015,213.17,bad,Finance,-1,-1
GS,Jun 12 2015,213.48,bad,Finance,-1,-1
GS,Jun 15 2015,210.89,bad,Finance,-1,-1
GS,Jun 16 2015,211.85,bad,Finance,-1,-1
GS,Jun 17 2015,213.59,bad,Finance,-1,-1
GS,Jun 18 2015,213.45,bad,Finance,-1,-1
GS,Jun 19 2015,214.12,bad,Finance,-1,-1
GS,Jun 22 2015,215.06,bad,Finance,-1,-1
GS,Jun 23 2015,216.92,bad,Finance,-1,-1
GS,Jun 24 2015,216.20,bad,Finance,-1,-1
GS,Jun 25 2015,215.15,bad,Finance,-1,-1
GS,Jun 26 2015,213.62,bad,Finance,-1,-1
GS,Jun 29 2015,210.14,bad,Finance,-1,-1
GS,Jun 30 2015,209.89,bad,Finance,-1,-1
GS,Jul 01 2015,211.63,bad,Finance,-1,-1
GS,Jul 02 2015,209.94,bad,Finance,-1,-1
GS,Jul 06 2015,206.71,bad,Finance,-1,-1
GS,Jul 07 2015,207.98,bad,Finance,-1,-1
GS,Jul 08 2015,206.30,bad,Finance,-1,-1
GS,Jul 09 2015,207.13,bad,Finance,-1,-1
GS,Jul 10 2015,207.72,bad,Finance,-1,-1
GS,Jul 13 2015,209.44,bad,Finance,-1,-1
GS,Jul 14 2015,210.01,bad,Finance,-1,-1
GS,Jul 15 2015,213.54,bad,Finance,-1,-1
GS,Jul 16 2015,211.39,bad,Finance,-1,-1
GS,Jul 17 2015,210.76,bad,Finance,-1,-1
GS,Jul 20 2015,212.68,bad,Finance,-1,-1
GS,Jul 21 2015,211.98,bad,Finance,-1,-1
GS,Jul 22 2015,211.80,bad,Finance,-1,-1
GS,Jul 23 2015,213.66,bad,Finance,-1,-1
GS,Jul 24 2015,211.45,bad,Finance,-1,-1
GS,Jul 27 2015,205.45,bad,Finance,-1,-1
GS,Jul 28 2015,207.14,bad,Finance,-1,-1
GS,Jul 29 2015,206.57,bad,Finance,-1,-1
GS,Jul 30 2015,206.03,bad,Finance,-1,-1
GS,Jul 31 2015,207.40,bad,Finance,-1,-1
GS,Aug 03 2015,205.75,bad,Finance,-1,-1
GS,Aug 04 2015,205.01,bad,Finance,-1,-1
GS,Aug 05 2015,206.94,bad,Finance,-1,-1
GS,Aug 06 2015,206.00,bad,Finance,-1,-1
GS,Aug 07 2015,205.30,bad,Finance,-1,-1
GS,Aug 10 2015,204.59,bad,Finance,-1,-1
GS,Aug 11 2015,203.50,bad,Finance,-1,-1
GS,Aug 12 2015,199.90,bad,Finance,-1,-1
GS,Aug 13 2015,200.72,bad,Finance,-1,-1
GS,Aug 14 2015,200.83,bad,Finance,-1,-1
GS,Aug 17 2015,201.01,bad,Finance,-1,-1
GS,Aug 18 2015,202.12,bad,Finance,-1,-1
GS,Aug 19 2015,200.02,bad,Finance,-1,-1
GS,Aug 20 2015,198.43,bad,Finance,-1,-1
GS,Aug 21 2015,193.66,bad,Finance,-1,-1
GS,Aug 24 2015,178.46,bad,Finance,-1,-1
GS,Aug 25 2015,185.89,bad,Finance,-1,-1
GS,Aug 26 2015,183.04,bad,Finance,-1,-1
GS,Aug 27 2015,186.81,bad,Finance,-1,-1
GS,Aug 28 2015,187.59,bad,Finance,-1,-1
GS,Aug 31 2015,187.69,bad,Finance,-1,-1
GS,Sep 01 2015,184.24,bad,Finance,-1,-1
GS,Sep 02 2015,184.87,bad,Finance,-1,-1
GS,Sep 03 2015,185.00,bad,Finance,-1,-1
GS,Sep 04 2015,182.26,bad,Finance,-1,-1
GS,Sep 08 2015,183.91,bad,Finance,-1,-1
GS,Sep 09 2015,189.55,bad,Finance,-1,-1
GS,Sep 10 2015,185.45,bad,Finance,-1,-1
GS,Sep 11 2015,185.43,bad,Finance,-1,-1
GS,Sep 14 2015,185.60,bad,Finance,-1,-1
GS,Sep 15 2015,184.78,bad,Finance,-1,-1
GS,Sep 16 2015,187.96,bad,Finance,-1,-1
GS,Sep 17 2015,188.45,bad,Finance,-1,-1
GS,Sep 18 2015,183.20,bad,Finance,-1,-1
GS,Sep 21 2015,183.30,bad,Finance,-1,-1
GS,Sep 22 2015,180.89,bad,Finance,-1,-1
GS,Sep 23 2015,179.81,bad,Finance,-1,-1
GS,Sep 24 2015,177.66,bad,Finance,-1,-1
GS,Sep 25 2015,179.20,bad,Finance,-1,-1
GS,Sep 28 2015,178.46,bad,Finance,-1,-1
GS,Sep 29 2015,173.01,bad,Finance,-1,-1
GS,Sep 30 2015,174.58,bad,Finance,-1,-1
GS,Oct 01 2015,174.40,bad,Finance,-1,-1
GS,Oct 02 2015,172.14,bad,Finance,-1,-1
GS,Oct 05 2015,178.23,bad,Finance,-1,-1
GS,Oct 06 2015,180.20,bad,Finance,-1,-1
GS,Oct 07 2015,181.80,bad,Finance,-1,-1
GS,Oct 08 2015,181.18,bad,Finance,-1,-1
GS,Oct 09 2015,180.96,bad,Finance,-1,-1
GS,Oct 12 2015,180.80,bad,Finance,-1,-1
GS,Oct 13 2015,179.57,bad,Finance,-1,-1
GS,Oct 14 2015,180.73,bad,Finance,-1,-1
GS,Oct 15 2015,176.73,bad,Finance,-1,-1
GS,Oct 16 2015,185.12,bad,Finance,-1,-1
GS,Oct 19 2015,183.48,bad,Finance,-1,-1
GS,Oct 20 2015,185.20,bad,Finance,-1,-1
GS,Oct 21 2015,186.22,bad,Finance,-1,-1
GS,Oct 22 2015,180.23,bad,Finance,-1,-1
GS,Oct 23 2015,185.16,bad,Finance,-1,-1
GS,Oct 26 2015,187.10,bad,Finance,-1,-1
GS,Oct 27 2015,186.00,bad,Finance,-1,-1
GS,Oct 28 2015,186.71,bad,Finance,-1,-1
GS,Oct 29 2015,191.00,bad,Finance,-1,-1
GS,Oct 30 2015,189.76,bad,Finance,-1,-1
GS,Nov 02 2015,188.32,bad,Finance,-1,-1
GS,Nov 03 2015,189.25,bad,Finance,-1,-1
GS,Nov 04 2015,191.00,bad,Finance,-1,-1
GS,Nov 05 2015,192.54,bad,Finance,-1,-1
GS,Nov 06 2015,196.00,bad,Finance,-1,-1
GS,Nov 09 2015,199.04,bad,Finance,-1,-1
GS,Nov 10 2015,196.58,bad,Finance,-1,-1
GS,Nov 11 2015,198.29,bad,Finance,-1,-1
GS,Nov 12 2015,196.19,bad,Finance,-1,-1
GS,Nov 13 2015,192.63,bad,Finance,-1,-1
GS,Nov 16 2015,189.99,bad,Finance,-1,-1
GS,Nov 17 2015,192.67,bad,Finance,-1,-1
GS,Nov 18 2015,191.05,bad,Finance,-1,-1
GS,Nov 19 2015,193.82,bad,Finance,-1,-1
GS,Nov 20 2015,193.00,bad,Finance,-1,-1
GS,Nov 23 2015,191.30,bad,Finance,-1,-1
GS,Nov 24 2015,188.02,bad,Finance,-1,-1
GS,Nov 25 2015,188.99,bad,Finance,-1,-1
GS,Nov 27 2015,189.16,bad,Finance,-1,-1
GS,Nov 30 2015,190.50,bad,Finance,-1,-1
GS,Dec 01 2015,191.22,bad,Finance,-1,-1
GS,Dec 02 2015,193.30,bad,Finance,-1,-1
GS,Dec 03 2015,190.66,bad,Finance,-1,-1
GS,Dec 04 2015,185.61,bad,Finance,-1,-1
GS,Dec 07 2015,190.00,bad,Finance,-1,-1
GS,Dec 08 2015,183.92,bad,Finance,-1,-1
GS,Dec 09 2015,182.02,bad,Finance,-1,-1
GS,Dec 10 2015,180.99,bad,Finance,-1,-1
GS,Dec 11 2015,179.68,bad,Finance,-1,-1
GS,Dec 14 2015,176.67,bad,Finance,-1,-1
GS,Dec 15 2015,178.98,bad,Finance,-1,-1
GS,Dec 16 2015,184.01,bad,Finance,-1,-1
GS,Dec 17 2015,186.88,bad,Finance,-1,-1
GS,Dec 18 2015,181.20,bad,Finance,-1,-1
GS,Dec 21 2015,177.50,bad,Finance,-1,-1
GS,Dec 22 2015,178.90,bad,Finance,-1,-1
GS,Dec 23 2015,180.70,bad,Finance,-1,-1
GS,Dec 24 2015,182.27,bad,Finance,-1,-1
GS,Dec 28 2015,181.77,bad,Finance,-1,-1
GS,Dec 29 2015,182.82,bad,Finance,-1,-1
GS,Dec 30 2015,183.28,bad,Finance,-1,-1
GS,Dec 31 2015,181.16,bad,Finance,-1,-1
GS,Jan 04 2016,175.79,bad,Finance,-1,-1
GS,Jan 05 2016,176.71,bad,Finance,-1,-1
GS,Jan 06 2016,171.31,bad,Finance,-1,-1
GS,Jan 07 2016,166.67,bad,Finance,-1,-1
GS,Jan 08 2016,166.75,bad,Finance,-1,-1
GS,Jan 11 2016,165.00,bad,Finance,-1,-1
GS,Jan 12 2016,166.89,bad,Finance,-1,-1
GS,Jan 13 2016,166.46,bad,Finance,-1,-1
GS,Jan 14 2016,160.30,bad,Finance,-1,-1
GS,Jan 15 2016,156.70,bad,Finance,-1,-1
GS,Jan 19 2016,157.56,bad,Finance,1,Was there another loan that Ted Cruz FORGOT to file. Goldman Sachs owns him he will do anything they demand. Not much of a reformer!
GS,Jan 20 2016,154.10,bad,Finance,-1,-1
GS,Jan 21 2016,153.97,bad,Finance,-1,-1
GS,Jan 22 2016,154.58,bad,Finance,-1,-1
GS,Jan 25 2016,156.40,bad,Finance,-1,-1
GS,Jan 26 2016,151.41,bad,Finance,-1,-1
GS,Jan 27 2016,153.59,bad,Finance,-1,-1
GS,Jan 28 2016,155.01,bad,Finance,-1,-1
GS,Jan 29 2016,158.64,bad,Finance,-1,-1
GS,Feb 01 2016,160.41,bad,Finance,-1,-1
GS,Feb 02 2016,157.00,bad,Finance,-1,-1
GS,Feb 03 2016,152.50,bad,Finance,-1,-1
GS,Feb 04 2016,152.30,bad,Finance,-1,-1
GS,Feb 05 2016,157.57,bad,Finance,-1,-1
GS,Feb 08 2016,153.83,bad,Finance,-1,-1
GS,Feb 09 2016,145.52,bad,Finance,-1,-1
GS,Feb 10 2016,150.00,bad,Finance,-1,-1
GS,Feb 11 2016,143.41,bad,Finance,-1,-1
GS,Feb 12 2016,143.75,bad,Finance,-1,-1
GS,Feb 16 2016,149.60,bad,Finance,-1,-1
GS,Feb 17 2016,150.80,bad,Finance,-1,-1
GS,Feb 18 2016,151.25,bad,Finance,-1,-1
GS,Feb 19 2016,147.00,bad,Finance,-1,-1
GS,Feb 22 2016,149.20,bad,Finance,-1,-1
GS,Feb 23 2016,148.00,bad,Finance,-1,-1
GS,Feb 24 2016,143.08,bad,Finance,-1,-1
GS,Feb 25 2016,146.00,bad,Finance,-1,-1
GS,Feb 26 2016,149.72,bad,Finance,-1,-1
GS,Feb 29 2016,149.75,bad,Finance,-1,-1
GS,Mar 01 2016,150.95,bad,Finance,-1,-1
GS,Mar 02 2016,154.75,bad,Finance,-1,-1
GS,Mar 03 2016,154.00,bad,Finance,-1,-1
GS,Mar 04 2016,156.37,bad,Finance,-1,-1
GS,Mar 07 2016,156.00,bad,Finance,-1,-1
GS,Mar 08 2016,154.00,bad,Finance,-1,-1
GS,Mar 09 2016,152.11,bad,Finance,-1,-1
GS,Mar 10 2016,150.41,bad,Finance,-1,-1
GS,Mar 11 2016,153.28,bad,Finance,-1,-1
GS,Mar 14 2016,153.66,bad,Finance,-1,-1
GS,Mar 15 2016,152.65,bad,Finance,-1,-1
GS,Mar 16 2016,150.92,bad,Finance,-1,-1
GS,Mar 17 2016,150.39,bad,Finance,-1,-1
GS,Mar 18 2016,153.91,bad,Finance,-1,-1
GS,Mar 21 2016,157.24,bad,Finance,-1,-1
GS,Mar 22 2016,155.50,bad,Finance,-1,-1
GS,Mar 23 2016,154.25,bad,Finance,-1,-1
GS,Mar 24 2016,152.40,bad,Finance,-1,-1
GS,Mar 28 2016,153.14,bad,Finance,-1,-1
GS,Mar 29 2016,152.87,bad,Finance,-1,-1
GS,Mar 30 2016,156.13,bad,Finance,-1,-1
GS,Mar 31 2016,156.18,bad,Finance,-1,-1
GS,Apr 01 2016,156.46,bad,Finance,-1,-1
GS,Apr 04 2016,159.97,bad,Finance,-1,-1
GS,Apr 05 2016,156.44,bad,Finance,-1,-1
GS,Apr 06 2016,155.26,bad,Finance,-1,-1
GS,Apr 07 2016,153.65,bad,Finance,-1,-1
GS,Apr 08 2016,152.07,bad,Finance,-1,-1
GS,Apr 11 2016,151.18,bad,Finance,-1,-1
GS,Apr 12 2016,152.67,bad,Finance,-1,-1
GS,Apr 13 2016,156.53,bad,Finance,-1,-1
GS,Apr 14 2016,159.53,bad,Finance,-1,-1
GS,Apr 15 2016,161.23,bad,Finance,-1,-1
GS,Apr 18 2016,157.61,bad,Finance,-1,-1
GS,Apr 19 2016,157.75,bad,Finance,-1,-1
GS,Apr 20 2016,162.00,bad,Finance,-1,-1
GS,Apr 21 2016,166.55,bad,Finance,-1,-1
GS,Apr 22 2016,165.79,bad,Finance,-1,-1
GS,Apr 25 2016,166.00,bad,Finance,-1,-1
GS,Apr 26 2016,165.38,bad,Finance,-1,-1
GS,Apr 27 2016,165.83,bad,Finance,-1,-1
GS,Apr 28 2016,165.35,bad,Finance,-1,-1
GS,Apr 29 2016,163.80,bad,Finance,-1,-1
GS,May 02 2016,165.08,bad,Finance,-1,-1
GS,May 03 2016,163.66,bad,Finance,-1,-1
GS,May 04 2016,161.20,bad,Finance,-1,-1
GS,May 05 2016,160.78,bad,Finance,-1,-1
GS,May 06 2016,158.19,bad,Finance,-1,-1
GS,May 09 2016,158.20,bad,Finance,-1,-1
GS,May 10 2016,158.67,bad,Finance,-1,-1
GS,May 11 2016,161.36,bad,Finance,-1,-1
GS,May 12 2016,160.32,bad,Finance,-1,-1
GS,May 13 2016,157.88,bad,Finance,-1,-1
GS,May 16 2016,155.34,bad,Finance,-1,-1
GS,May 17 2016,154.74,bad,Finance,-1,-1
GS,May 18 2016,154.81,bad,Finance,-1,-1
GS,May 19 2016,158.68,bad,Finance,-1,-1
GS,May 20 2016,155.76,bad,Finance,-1,-1
GS,May 23 2016,154.44,bad,Finance,-1,-1
GS,May 24 2016,156.67,bad,Finance,-1,-1
GS,May 25 2016,158.06,bad,Finance,-1,-1
GS,May 26 2016,161.16,bad,Finance,-1,-1
GS,May 27 2016,158.70,bad,Finance,-1,-1
GS,May 31 2016,160.40,bad,Finance,-1,-1
GS,Jun 01 2016,157.90,bad,Finance,-1,-1
GS,Jun 02 2016,160.14,bad,Finance,-1,-1
GS,Jun 03 2016,155.86,bad,Finance,-1,-1
GS,Jun 06 2016,156.25,bad,Finance,-1,-1
GS,Jun 07 2016,157.20,bad,Finance,-1,-1
GS,Jun 08 2016,155.20,bad,Finance,-1,-1
GS,Jun 09 2016,153.79,bad,Finance,-1,-1
GS,Jun 10 2016,151.35,bad,Finance,-1,-1
GS,Jun 13 2016,149.00,bad,Finance,-1,-1
GS,Jun 14 2016,148.22,bad,Finance,-1,-1
GS,Jun 15 2016,147.16,bad,Finance,-1,-1
GS,Jun 16 2016,145.00,bad,Finance,-1,-1
GS,Jun 17 2016,146.63,bad,Finance,-1,-1
GS,Jun 20 2016,148.50,bad,Finance,-1,-1
GS,Jun 21 2016,148.50,bad,Finance,-1,-1
GS,Jun 22 2016,148.01,bad,Finance,-1,-1
GS,Jun 23 2016,150.56,bad,Finance,-1,-1
GS,Jun 24 2016,143.03,bad,Finance,-1,-1
GS,Jun 27 2016,140.07,bad,Finance,-1,-1
GS,Jun 28 2016,142.21,bad,Finance,-1,-1
GS,Jun 29 2016,143.60,bad,Finance,-1,-1
GS,Jun 30 2016,146.67,bad,Finance,-1,-1
GS,Jul 01 2016,148.49,bad,Finance,-1,-1
GS,Jul 05 2016,146.72,bad,Finance,-1,-1
GS,Jul 06 2016,142.94,bad,Finance,-1,-1
GS,Jul 07 2016,146.00,bad,Finance,-1,-1
GS,Jul 08 2016,149.36,bad,Finance,-1,-1
GS,Jul 11 2016,151.49,bad,Finance,-1,-1
GS,Jul 12 2016,154.00,bad,Finance,-1,-1
GS,Jul 13 2016,157.00,bad,Finance,-1,-1
GS,Jul 14 2016,160.29,bad,Finance,-1,-1
GS,Jul 15 2016,162.86,bad,Finance,-1,-1
GS,Jul 18 2016,162.36,bad,Finance,-1,-1
GS,Jul 19 2016,162.02,bad,Finance,-1,-1
GS,Jul 20 2016,162.55,bad,Finance,-1,-1
GS,Jul 21 2016,161.71,bad,Finance,-1,-1
GS,Jul 22 2016,160.29,bad,Finance,-1,-1
GS,Jul 25 2016,159.64,bad,Finance,-1,-1
GS,Jul 26 2016,160.68,bad,Finance,-1,-1
GS,Jul 27 2016,161.20,bad,Finance,-1,-1
GS,Jul 28 2016,160.18,bad,Finance,-1,-1
GS,Jul 29 2016,159.51,bad,Finance,-1,-1
GS,Aug 01 2016,158.81,bad,Finance,-1,-1
GS,Aug 02 2016,157.65,bad,Finance,-1,-1
GS,Aug 03 2016,156.45,bad,Finance,-1,-1
GS,Aug 04 2016,158.22,bad,Finance,-1,-1
GS,Aug 05 2016,159.75,bad,Finance,-1,-1
GS,Aug 08 2016,162.10,bad,Finance,-1,-1
GS,Aug 09 2016,162.50,bad,Finance,-1,-1
GS,Aug 10 2016,163.45,bad,Finance,-1,-1
GS,Aug 11 2016,162.20,bad,Finance,-1,-1
GS,Aug 12 2016,162.67,bad,Finance,-1,-1
GS,Aug 15 2016,163.87,bad,Finance,-1,-1
GS,Aug 16 2016,164.99,bad,Finance,-1,-1
GS,Aug 17 2016,165.94,bad,Finance,-1,-1
GS,Aug 18 2016,165.34,bad,Finance,-1,-1
GS,Aug 19 2016,165.36,bad,Finance,-1,-1
GS,Aug 22 2016,166.00,bad,Finance,-1,-1
GS,Aug 23 2016,167.00,bad,Finance,-1,-1
GS,Aug 24 2016,165.78,bad,Finance,-1,-1
GS,Aug 25 2016,165.08,bad,Finance,-1,-1
GS,Aug 26 2016,166.76,bad,Finance,-1,-1
GS,Aug 29 2016,166.60,bad,Finance,-1,-1
GS,Aug 30 2016,166.69,bad,Finance,-1,-1
GS,Aug 31 2016,169.25,bad,Finance,-1,-1
GS,Sep 01 2016,170.00,bad,Finance,-1,-1
GS,Sep 02 2016,168.52,bad,Finance,-1,-1
GS,Sep 06 2016,168.72,bad,Finance,-1,-1
GS,Sep 07 2016,168.70,bad,Finance,-1,-1
GS,Sep 08 2016,169.35,bad,Finance,-1,-1
GS,Sep 09 2016,170.83,bad,Finance,-1,-1
GS,Sep 12 2016,167.01,bad,Finance,-1,-1
GS,Sep 13 2016,168.54,bad,Finance,-1,-1
GS,Sep 14 2016,167.00,bad,Finance,-1,-1
GS,Sep 15 2016,165.78,bad,Finance,-1,-1
GS,Sep 16 2016,167.85,bad,Finance,-1,-1
GS,Sep 19 2016,167.34,bad,Finance,-1,-1
GS,Sep 20 2016,167.68,bad,Finance,-1,-1
GS,Sep 21 2016,167.42,bad,Finance,-1,-1
GS,Sep 22 2016,168.45,bad,Finance,-1,-1
GS,Sep 23 2016,167.75,bad,Finance,-1,-1
GS,Sep 26 2016,163.83,bad,Finance,-1,-1
GS,Sep 27 2016,160.72,bad,Finance,-1,-1
GS,Sep 28 2016,163.34,bad,Finance,-1,-1
GS,Sep 29 2016,163.38,bad,Finance,-1,-1
GS,Sep 30 2016,159.95,bad,Finance,-1,-1
GS,Oct 03 2016,160.50,bad,Finance,-1,-1
GS,Oct 04 2016,161.24,bad,Finance,-1,-1
GS,Oct 05 2016,163.32,bad,Finance,-1,-1
GS,Oct 06 2016,167.18,bad,Finance,-1,-1
GS,Oct 07 2016,167.50,bad,Finance,-1,-1
GS,Oct 10 2016,170.52,bad,Finance,-1,-1
GS,Oct 11 2016,169.84,bad,Finance,-1,-1
GS,Oct 12 2016,169.04,bad,Finance,-1,-1
GS,Oct 13 2016,167.60,bad,Finance,-1,-1
GS,Oct 14 2016,171.60,bad,Finance,-1,-1
GS,Oct 17 2016,170.50,bad,Finance,-1,-1
GS,Oct 18 2016,172.01,bad,Finance,-1,-1
GS,Oct 19 2016,173.37,bad,Finance,-1,-1
GS,Oct 20 2016,174.00,bad,Finance,-1,-1
GS,Oct 21 2016,172.84,bad,Finance,-1,-1
GS,Oct 24 2016,175.50,bad,Finance,-1,-1
GS,Oct 25 2016,175.04,bad,Finance,-1,-1
GS,Oct 26 2016,174.79,bad,Finance,-1,-1
GS,Oct 27 2016,178.19,bad,Finance,-1,-1
GS,Oct 28 2016,178.51,bad,Finance,-1,-1
GS,Oct 31 2016,177.68,bad,Finance,-1,-1
GS,Nov 01 2016,179.00,bad,Finance,-1,-1
GS,Nov 02 2016,177.07,bad,Finance,-1,-1
GS,Nov 03 2016,176.77,bad,Finance,-1,-1
GS,Nov 04 2016,176.33,bad,Finance,-1,-1
GS,Nov 07 2016,179.00,bad,Finance,-1,-1
GS,Nov 08 2016,180.11,bad,Finance,-1,-1
GS,Nov 09 2016,185.00,bad,Finance,-1,-1
GS,Nov 10 2016,194.53,bad,Finance,-1,-1
GS,Nov 11 2016,198.25,bad,Finance,-1,-1
GS,Nov 14 2016,204.15,bad,Finance,-1,-1
GS,Nov 15 2016,206.56,bad,Finance,-1,-1
GS,Nov 16 2016,207.35,bad,Finance,-1,-1
GS,Nov 17 2016,206.26,bad,Finance,-1,-1
GS,Nov 18 2016,209.87,bad,Finance,-1,-1
GS,Nov 21 2016,211.46,bad,Finance,-1,-1
GS,Nov 22 2016,211.36,bad,Finance,-1,-1
GS,Nov 23 2016,211.50,bad,Finance,-1,-1
GS,Nov 25 2016,211.36,bad,Finance,-1,-1
GS,Nov 28 2016,210.00,bad,Finance,-1,-1
GS,Nov 29 2016,209.99,bad,Finance,-1,-1
GS,Nov 30 2016,215.20,bad,Finance,-1,-1
GS,Dec 01 2016,220.93,bad,Finance,-1,-1
GS,Dec 02 2016,226.00,bad,Finance,-1,-1
GS,Dec 05 2016,225.52,bad,Finance,-1,-1
GS,Dec 06 2016,230.18,bad,Finance,-1,-1
GS,Dec 07 2016,230.40,bad,Finance,-1,-1
